665,World War II
1190,Spanish
1391,Parody
1900,Iran
3342,psychology
3535,serial killer
3814,philosophy
4226,psychology
5319,Argentina
48394,fantasy
48394,fascism
50872,animation
1653,flawless
1653,homages
1653,visual
39183,gay
296,Quentin Tarantino
5010,Ridley Scott
2,Lebbat
2541,Lebbat
52281,rape
3614,Nicolas Cage
38499,Emma Thompson
38499,Meryl Streep
1656,teen
5203,vincent price
3949,Darren Aronofsky
3949,hip hop montage
3949,SnorriCam
5169,Fritz Lang
34542,Werner Herzog
55820,Noir
55820,Tommy Lee Jones
60333,human condition
60333,Werner Herzog
64839,aging
64839,Aronofski
64839,Rocky
858,classic
7090,amazing photography
27773,very hard movie
3471,Sci-fi
3471,Spielberg
527,WWII
1285,black comedy
1285,dark comedy
42004,drugs
42004,juvenile deliquent
1215,Sam Raimi
12,gothic
13,dogsled
15,pirates
107,pirates
110,Biography
111,anomie
116,Biography
153,DC Comics
168,King Arthur
235,Biography
272,Biography
273,gothic
353,gothic
382,gothic
410,gothic
466,ZAZ
477,Biography
527,Biography
590,culture clash
592,DC Comics
692,plot
833,ZAZ
839,gothic
923,Biography
1084,Biography
1119,alcoholism
1119,recovery
1197,swashbuckler
1198,pulp
1204,Biography
1204,colonialism
1213,Biography
1222,anti-war
1272,Biography
1277,swashbuckler
1278,gothic
1286,author
1287,sword and sandal
1291,pulp
1293,colonialism
1299,colonialism
1299,genocide
1299,Indochina
1329,gothic
1339,gothic
1340,gothic
1372,TV
1373,TV
1375,TV
1377,DC Comics
1442,Biography
1476,Biography
1562,Batman
1562,comic book
1562,DC Comics
1587,pulp
1599,DC Comics
1606,pulp
1619,colonialism
1694,revival
1730,colonialism
1801,swashbuckler
1827,politics
1881,King Arthur
1932,Biography
1960,colonialism
1960,culture clash
2006,swashbuckler
2019,plot
2027,ZAZ
2064,politics
2115,pulp
2167,gothic
2167,Marvel
2297,author
2297,Matheson
2313,Biography
2328,gothic
2336,Biography
2355,plot
2373,pulp
2394,Dreamworks
2420,culture clash
2421,culture clash
2442,Biography
2502,anomie
2527,Michael Crichton
2571,cyberpunk
2571,Matrix
2571,super-hero
2572,adaptation
2640,DC Comics
2641,DC Comics
2642,DC Comics
2644,gothic
2646,gothic
2647,gothic
2648,gothic
2649,gothic
2650,gothic
2651,gothic
2652,gothic
2653,gothic
2654,gothic
2657,audience participation
2657,cult film
2668,DC Comics
2710,mockumentary
2728,Biography
2728,sword and sandal
2748,pulp
2780,gothic
2791,ZAZ
2841,author
2841,Matheson
2890,colonialism
2959,anomie
2971,Biography
3015,Michael Crichton
3032,author
3032,Matheson
3074,culture clash
3169,anomie
3174,Biography
3438,superhero
3440,superhero
3459,gothic
3481,recovery
3483,Dreamworks
3534,addiction
3534,alcoholism
3534,recovery
3703,plot
3751,Dreamworks
3760,ZAZ
3877,DC Comics
3905,super-hero
3905,superhero
3928,gothic
3937,Michael Crichton
3996,wuxia
4027,adaptation
4030,gothic
4082,alcoholism
4095,Africa
4095,colonialism
4190,revival
4192,sword and sandal
4198,plot
4216,gay
4327,plot
4486,alcoholism
4486,recovery
4518,gothic
4555,gay
4636,marvel
4636,super-hero
4636,superhero
4638,Michael Crichton
4652,DC Comics
4653,swashbuckler
4666,addiction
4666,recovery
4688,colonialism
4688,culture clash
4696,swashbuckler
4703,Africa
4703,colonialism
4756,swashbuckler
4786,author
4800,pulp
4846,wuxia
4909,author
4909,Matheson
4966,author
4966,Matheson
4995,Biography
5040,pulp
5053,superhero
5064,swashbuckler
5254,gothic
5254,Marvel
5357,dogsled
5500,ZAZ
5540,sword and sandal
5541,ZAZ
5552,gothic
5555,gothic
5611,Africa
5611,colonialism
5611,mentor
5649,gothic
5764,Michael Crichton
5989,Biography
6104,Monty Python
6116,swashbuckler
6125,sketch comedy
6204,superhero
6255,Biblical
6365,cyberpunk
6365,Matrix
6365,super-hero
6392,culture clash
6405,pirates
6500,gothic
6541,pulp
6541,steampunk
6665,gothic
6721,wuxia
6754,gothic
6850,revival
6856,Biography
6913,gothic
6934,Matrix
6934,super-hero
6990,Michael Crichton
7090,wuxia
7143,colonialism
7160,Biography
7308,pulp
7309,swashbuckler
7324,culture clash
7373,gothic
7373,superhero
7388,St. Francis
7439,marvel
7439,super-hero
7439,superhero
7454,gothic
7454,steampunk
7458,sword and sandal
7618,Biography
7720,swashbuckler
7757,sword and sandal
7770,pirates
7802,adaptation
7886,gothic
7891,Matheson
7900,gothic
8092,gothic
8364,Biography
8403,sword and sandal
8666,Batman
8666,DC Comics
8769,swashbuckler
8907,Dreamworks
8958,Biography
8960,politics
8966,Biography
8970,Biography
8977,sword and sandal
25962,pulp
26152,DC Comics
26249,plot
26479,swashbuckler
26495,pirates
26865,wuxia
27660,cyberpunk
27660,Matrix
30749,Africa
30749,colonialism
30812,Biography
31101,Africa
31101,anomie
31101,colonialism
31221,Frank Miller
31696,DC Comics
31696,gothic
31878,wuxia
31923,swashbuckler
31934,Africa
32587,superhero
33615,Dreamworks
33660,Biography
33794,DC Comics
34153,sports
34338,obscenity
37382,biographical
37729,gothic
38600,addiction
38600,alcoholism
39435,swashbuckler
40278,anti-war
40278,Biography
40819,Biography
40966,Biography
41716,quirky
41997,cultural conflict
44191,DC Comics
44788,Hollywood
44788,obscenity
44788,politics
45431,Dreamworks
46322,wuxia
46530,DC Comics
48738,colonialism
48879,Africa
49220,mockumentary
50804,Hannibal Lecter
51412,Philip K. Dick
51662,comic book
51939,comic book
51939,superhero
53121,Dreamworks
55768,Dreamworks
56174,Matheson
56607,colonialism
56782,Upton Sinclair
2599,Hilarious!! 
8010,icky
1049,adventure
1049,Africa
2791,funny
4321,funny
7293,funny
31685,funny
42197,hysterical in a quirky way
56367,minnesotan
56367,notable soundtrack
3324,Danny DeVito
2594,thrilling end
596,Disney
1288,mockumentary
2421,martial arts
3638,James Bond
3910,musical
4873,rotoscoping
6331,spelling bee
6373,religion
7482,martial arts
26547,Jackie Chan
45950,environment
45950,global warming
45950,sustainability
53000,post-apocalyptic
53000,zombies
53894,health care
55071,Iraq War
55442,animation
57243,Israel
762,Nudity (Topless - Notable)
2959,psychology
50,Crime
50,Keser Soze
50,Kevin Spacey
50,suspense
50,whodunnit
296,dialogue
457,Harrison Ford
480,CGI
480,genetics
480,groundbreaking effects
480,Jeff Goldblum
592,Comic Book
592,Tim Burton
593,Hannibal Lector
913,author
913,classic
913,gunsel
913,Humphrey Bogart
913,Peter Lorre
1198,Harrison Ford
1198,Spielberg
1284,author
1284,Bogart & Bacall
1284,classic
1284,Humphrey Bogart
2959,Stylish
3793,Comic Book adaption
4226,backwards
4226,Twist
48516,Jack Nicholson
48516,Martin Scorsese
48516,organized crime
54503,Michael Cera
55820,Coen Brothers
55820,Cormac McCarthy
55820,hitchcockian
55820,Need to be seen more than once
55820,thought-provoking
55820,Tommy Lee Jones
58297,sadistic
31878,Hong Kong
1213,Martin Scorsese
3000,dreamy
7168,softporn
7365,fjords
8949,california
8949,relationships
8949,sex
36529,america
36529,truth
36529,usa
36529,weapons
1136,seen more than once
3241,buddhist monks
3241,ironic
72,whit stillman meets Diner
8645,actress too old
8645,too upper class
27727,wild and fresh
40819,whit stillman meets diner
41573,utterly predictable ensemble flick
2949,james bond
44759,showing in Finland
1275,multi-movie monster
1301,multi-movie monster
2122,multi-movie monster
4027,oddesy rip-off
4725,Well Done
7901,H.P. Lovecraft
37380,Forbidden Planet for Dummies
4811,rebels and outsiders
32,after you watch it you spend hours thinkig about it
4016,llama face!
43871,shit
926,Gay Fave
926,Tony Awards
49824,gay fave
318,Drama
318,Morgan Freeman
318,Tim Robbins
832,Drama
832,Mel Gibson
45730,fairy tale
8189,French
8189,surrealism
1136,hilarious
2336,not historically accurate
2791,don't call me shirley
48780,Scarlet Johannson
110,Oscar (Best Picture)
156,plotless
157,conspiracy
318,prison
356,Oscar (Best Picture)
527,Oscar (Best Picture)
532,crime
532,psychology
532,true story
590,Oscar (Best Picture)
593,crime
593,Oscar (Best Picture)
594,animation
608,crime
837,magic
858,Oscar (Best Picture)
900,Oscar (Best Picture)
905,Oscar (Best Picture)
909,Oscar (Best Picture)
912,Oscar (Best Picture)
914,Oscar (Best Picture)
920,Oscar (Best Picture)
920,war
926,Oscar (Best Picture)
928,Oscar (Best Picture)
938,Oscar (Best Picture)
952,Oscar (Best Picture)
969,Water
1012,dog
1012,tear jerker
1029,animation
1035,Oscar (Best Picture)
1090,Oscar (Best Picture)
1183,Oscar (Best Picture)
1193,Oscar (Best Picture)
1203,courtroom
1204,Oscar (Best Picture)
1219,psychology
1225,Oscar (Best Picture)
1230,Oscar (Best Picture)
1234,crime
1234,Oscar (Best Picture)
1250,Oscar (Best Picture)
1263,Oscar (Best Picture)
1265,time
1266,Oscar (Best Picture)
1271,tear jerker
1272,Oscar (Best Picture)
1287,Oscar (Best Picture)
1288,mockumentary
1293,Oscar (Best Picture)
1387,man vs nature
1721,Oscar (Best Picture)
1721,romance
1887,history
1925,Oscar (Best Picture)
1926,Oscar (Best Picture)
1927,Oscar (Best Picture)
1928,Oscar (Best Picture)
1929,Oscar (Best Picture)
1930,Oscar (Best Picture)
1931,Oscar (Best Picture)
1932,Oscar (Best Picture)
1933,Oscar (Best Picture)
1934,Oscar (Best Picture)
1935,Oscar (Best Picture)
1936,Oscar (Best Picture)
1937,Oscar (Best Picture)
1938,Oscar (Best Picture)
1939,Oscar (Best Picture)
1940,Oscar (Best Picture)
1941,Oscar (Best Picture)
1942,Oscar (Best Picture)
1943,Oscar (Best Picture)
1944,Oscar (Best Picture)
1945,Oscar (Best Picture)
1946,Oscar (Best Picture)
1947,Oscar (Best Picture)
1948,Oscar (Best Picture)
1949,Oscar (Best Picture)
1950,Oscar (Best Picture)
1950,racism
1951,Oscar (Best Picture)
1952,Oscar (Best Picture)
1953,Oscar (Best Picture)
1954,Oscar (Best Picture)
1955,Oscar (Best Picture)
1956,Oscar (Best Picture)
1957,Oscar (Best Picture)
1958,Oscar (Best Picture)
1958,tear jerker
1959,Oscar (Best Picture)
1960,Oscar (Best Picture)
1961,Oscar (Best Picture)
1962,Oscar (Best Picture)
2001,crime
2002,crime
2011,time
2012,time
2096,animation
2396,Oscar (Best Picture)
2423,christmas
2539,psychology
2571,alternate world
2762,ghosts
2796,fish out of water
2858,Oscar (Best Picture)
3578,Oscar (Best Picture)
3809,psychology
3948,in-laws
4153,"rip off of ""Heaven can Wait"""
4474,tear jerker
4613,crime
4613,dog
4720,ghosts
4995,Oscar (Best Picture)
4995,psychology
4995,true story
5989,crime
5989,true story
5991,Oscar (Best Picture)
6296,mockumentary
6484,crime
6484,police
6614,true story
6879,courtroom
7121,courtroom
30707,Oscar (Best Picture)
33166,Oscar (Best Picture)
47200,Jason Statham
45106,Bush bashing
45106,comedy
45210,9月11日
45210,aviation
45210,heroism
45210,terrorism
1234,Classic
5971,Miyazaki
6669,Kurosawa
3160,converging lives
5910,Coverging Lives
3916,sports
4085,Eddie Murphy
33660,boxing
2587,Martin Lawrence
4341,Martin Lawrence
47,crime
47,investigation
47,powerful ending
47,serial killer
47,super interesting
47,thriller
223,bad acting
508,AIDs
508,death
508,gay
508,law
508,lawsuit
527,Holocaust
527,World War II
527,WWII
546,video game
593,cannibalism
593,investigation
593,serial killer
1036,action
1089,Quentin Tarantino
1089,Robbery
1089,Tarantino
1625,Mystery
1625,twist ending
1625,unrealistic
1653,distopia
1653,powerful ending
1653,sci-fi
1653,super interesting
1753,comedy
1753,drugs
1753,marijuana
1753,stoner movie
2060,hilarious
2060,toilet humour
2329,Edward Norton
2329,powerful ending
2329,race
2329,super interesting
2502,office
2502,rebellion
2502,workplace
2571,fantasy
2571,sci-fi
2571,super interesting
2699,spiders
2762,ghosts
2762,Haley Joel Osment
2858,midlife crisis
2858,powerful ending
2858,suburbia
2858,super interesting
2959,Brad Pitt
2959,Edward Norton
2959,powerful ending
2959,super interesting
2959,violence
3147,jail
3147,Tom Hanks
3178,boxing
3408,investigation
3408,oscar
3408,scandal
3448,Robin Williams
3448,Vietnam
3535,murder
3535,psychology
3535,psychopaths
3535,serial killer
3578,Rome
3578,super interesting
3752,framed
3752,humor
3752,split personality
3752,wacky
3793,comic book
3793,super-hero
3793,superhero
3949,addiction
3949,depressing
3949,drugs
3977,Shit
3994,superhero
3994,twist ending
4022,stranded
4226,confusing
4226,investigation
4226,mystery
4226,super interesting
5618,anime
5686,super boring
5954,drugs
5954,New York
5954,NYC
5954,powerful ending
6188,Funniest Movies
6188,funny
6188,very funny
6711,Japan
6711,super boring
6711,tokyo
6857,anime
7090,martial arts
7318,boring
7318,overrated
7318,religion
7360,zombie
7360,Zombie Movie
7360,Zombies
7367,super boring
7451,High School
8376,overrated
8376,super boring
8860,L.A.
8860,phone
8949,wine
8950,memory
8950,powerful ending
8950,psychology
8950,twist ending
9018,iraq
9018,journalism
9018,media
27397,investigation
27397,korea
27397,War
33660,boxing
33660,great depression
34072,penguins
34072,survival
34542,Animal movie
36529,arms dealer
36529,crime
36529,guns
36529,political
36529,smuggling
37240,Military
37240,politics
37384,workplace
37733,Best of 2005
37733,Mafia
37733,violence
37741,death penalty
37741,Novelist
37741,Truman Capote
39183,gay
39183,Love story
39231,death
39231,funeral
39231,life
39231,love
39292,historical
39444,divorce
39444,marriage
40583,complicated
40819,drug abuse
40819,drugs
40819,Johnny Cash
40819,music
40826,AIDS
40826,broadway
40826,musical
41716,assassination
41716,hitman
41716,midlife crisis
41997,israel
41997,Olympics
41997,palestine
41997,revenge
41997,terrorism
43708,Documentary
43708,music
43708,musical
44004,cheesy
44004,chick flick
44191,anarchy
44191,comic book
44191,justice
44191,revenge
44204,06 Oscar Nominated Best Movie - Foreign Language
44204,overrated
44665,twist
44665,twist ending
44972,boring
44972,pop culture
44972,sequel
44972,sequels
44972,spoof
44972,stupid
45210,aviation
45210,emotional
45210,heroism
45210,terrorism
48780,magic
2764,doesn't stand test of time
21,John Travolta
231,comedy
527,Oscar (Best Picture)
608,Coen Brothers
608,dark comedy
1136,Monty Python
1213,organized crime
1265,surreal
2174,cult film
33794,superhero
54286,twist ending
538,1990s
538,Donald Sutherland
538,good dialogue
538,Humorous
538,race issues
538,stockard channing
538,Will Smith
903,Hitchcock
1203,classic
1203,courtroom
1203,courtroom drama
1203,good dialogue
1203,racism
2179,hitchcock
2179,Hitchcock Film
3469,black and white
3469,courtroom drama
3469,evolution
3469,imdb top 250
3469,Spencer Tracy
3469,true story
5490,comedy
5490,spoof
5490,stockard channing
7260,comedy romance
7260,Gay Interest
7260,Los Angeles
7260,low budget
7260,Mormon
7260,religion
7260,Romance
7818,black and white
7818,British
7818,british comedy
7818,classic comedy
7818,comedy
27826,Asian culture
27826,Cary Grant
27826,Comedy
27826,culture clash
27826,gay relationship
27826,London
27826,Mother Son relationship
27826,Toronto
31408,coming of age
31408,Gay Lead Character
31408,german\t\t\t\t\t \t\t\t\t\t\tgay
31408,Germany
31408,聽
32058,courtroom
32058,Gene Hackman
34148,French
34148,Paris
34148,Piano
34148,real estate
34148,second chance
40870,coming of age
40870,gay
40870,Gay Lead Character
40870,homosexuality
40870,humorous
40870,questioning sexuality
40870,quirky
51694,1980s
51694,british comedy
51694,comedy
51694,Dominic Cooper
51694,romantic comedy
51694,university
52456,Halle Berry
52456,surprise ending
52456,Thriller
52456,Twists
52456,twists & turns
54372,based on a book
54372,French
54372,Harlan Coben
54372,murder mystery
54372,mystery
54372,on the run
54372,thriller
54372,wrongly accused
590,Oscar (Best Picture)
480,velocoraptors
1101,military
8533,Rachel McAdams is hot
34162,Rachel McAdams is hot
34405,firefly
7143,More self-glorification tomfoolery from Cruise
296,AFI #95
909,AFI #93
914,AFI #91
955,AFI #97
1213,AFI #94
1266,AFI #98
3451,AFI #99
3475,AFI #92
4973,a little boring
4973,but still worth watching
5735,fake
5782,boring start
5782,fantastic end
6856,AFI #100
7924,guns
26052,the prediction was way off
26094,antonioni
45728,hilarious
45728,Kevin Smith
45728,view askew
25,depressing
32,time travel
223,charmingly amateurish
223,true to life
296,overrated
318,prison
413,snl alums
480,good fx
541,Confusing if you haven't read the book
541,overrated
586,sadistic
778,overrrated
938,misogynist
1220,snl alums
1278,hilarious
1320,wasted potential
1387,animal attacks
1387,top 10 horror movies
1394,hilarious
1527,underrated
2118,cronenberg
2118,steven king
2138,rabbits
2353,bullplop
2578,time travel
2709,best muppet sequel
2712,tedious
2808,cyborgs
2808,zombies
2950,marooned
2950,nude brooke shields
2959,continuity problems
2959,overrated
3040,snl alums
3063,unerotic
3388,cryptozoology
3847,unwatchable sadism
3979,snl alums
3996,overrated
4306,mixed-message
5026,mixed up
5062,plastic surgery
5062,secret societies
5528,Thrill-less
6440,baffling
6659,hilarious
6754,bad acting
6754,matrix ripoff
6754,unthrilling
6957,surprisingly funny
7781,hollywood corn
8783,weak twist
8949,mid-life crisis
8983,bad pacing
8983,overrated
8983,too much cgi
27664,explicit sex scene
27664,road movie
27664,tedious
27820,animal/human connection
34072,overly sentimental
37741,New Yorker
38886,depressing
318,Great Adaptations
4886,Pixar
1,animation
1,Disney
1,Pixar
1,toys
5,family
5,pregnancy
5,wedding
36,prison
47,crime
47,serial killer
111,Classic
111,cult film
141,comedy
141,gay
150,space
150,space program
150,true story
153,comic book
153,superhero
158,family
158,ghost
163,action
163,romance
208,very boring
223,good dialogue
318,prison
342,comedy
342,weddings
353,romance
357,wedding
380,action
435,snl
466,comedy
466,cool
480,action
480,adventure
480,dinosaurs
527,holocaust
541,androids
541,sci-fi
551,Christmas
586,christmas
586,family
590,Oscar (Best Picture)
592,action
592,comic book
592,superhero
593,cannibalism
593,crime
593,serial killer
594,Disney
594,fairy tale
596,Children
596,Disney
596,fantasy
673,toons
780,aliens
858,classic
858,Mafia
914,family
919,classic
919,witch
940,Classic
953,Christmas
953,classic
953,family
1035,classic
1035,family
1035,Oscar (Best Picture)
1036,action
1073,classic
1084,classic
1084,violent
1088,dance
1088,music
1097,aliens
1097,family
1136,Fun
1136,hilarious
1178,military
1198,archaeology
1200,space
1201,spaghetti western
1206,Stanley Kubrick
1214,sci-fi
1214,space
1219,psychology
1222,guerra
1222,Vietnam
1225,music
1225,Oscar (Best Picture)
1240,Action
1240,sci-fi
1253,aliens
1253,classic
1266,western
1270,adventure
1270,sci-fi
1270,time travel
1282,Disney
1291,archaeology
1321,werewolves
1333,birds
1333,classic
1339,My DVDs
1339,vampire
1347,horror
1367,Disney
1387,animal attacks
1387,classic
1387,shark
1396,computers
1396,must show
1513,comedy
1513,fashion
1527,sci-fi
1584,outer space
1639,romantic
1682,TV
1704,genius
1732,bowling
1747,fun
1748,fantasy
1748,sci-fi
1953,drugs
1953,Oscar (Best Actor)
1953,Oscar (Best Picture)
1954,boxing
1954,Oscar (Best Picture)
1954,sports
1968,80s
1968,teen
1997,possession
1997,scary
2019,samurai
2078,classic
2078,Disney
2081,Disney
2115,action
2115,archaeology
2160,Antichrist
2160,Atmospheric
2160,satan
2160,satanism
2176,classic
2183,classic
2313,freaks
2324,holocaust
2324,Italian
2329,neo Nazi
2329,racism
2334,terrorism
2335,sports
2355,animation
2355,Disney
2355,Pixar
2366,action
2366,adventure
2366,classic
2398,Christmas
2398,classic
2398,Santa Claus
2412,boxing
2423,christmas
2423,humor
2431,doctors
2455,better than the old version
2571,sci-fi
2572,romantic
2572,teen
2617,mummy
2640,comic book
2640,fantasy
2640,superhero
2716,ghosts
2717,comedy
2717,Ghosts
2728,Rome
2762,ghosts
2791,aviation
2797,1980s
2797,family
2858,surrealism
2908,Drama
2908,gay
2918,80s
2918,teen
2919,journalism
2948,7
2951,spaghetti western
2959,surreal
2959,violence
2997,surreal
2997,surrealism
3000,anime
3030,samurai
3033,spoof
3061,Christmas
3061,classic
3061,holiday
3081,Dark
3114,cgi
3114,Disney
3114,Pixar
3114,very good but the first was better
3175,spoof
3273,slasher
3363,teen
3409,premonition
3424,racism
3441,war
3471,aliens
3508,classic
3508,western
3617,funny
3617,road trip
3639,7
3717,cars
3740,scifi cult
3740,surreal
3882,cheerleading
3897,music
3949,drugs
3994,superhero
3996,china
3996,martial arts
4014,chocolate
4025,pageant
4027,changed my opinion on 2nd viewing
4226,memory
4226,mystery
4226,nonlinear
4270,fun
4270,mummy
4306,animation
4306,comedia
4306,fairy tale
4306,satire
4310,History
4310,War
4344,cool
4571,excellent!
4571,time travel
4718,funny
4718,teen
4720,ghosts
4720,surprise ending
4855,crime
4878,psychology
4878,time travel
4886,Disney
4886,Pixar
4896,magic
4963,crime
4973,romance
4995,intelligent
4995,math
4995,Oscar (Best Picture)
4995,psychology
4995,schizophrenia
5010,Drama
5266,crime
5291,samurai
5377,books
5418,memory
5418,spy
5444,Disney
5445,future
5618,anime
5669,documentary
5669,guns
5816,magic
5872,7
5902,very good
5989,crime
5989,true story
5991,murder
5991,Oscar (Best Picture)
6016,Brazil
6016,crime
6016,drugs
6058,violent
6188,Funniest Movies
6188,very funny
6377,animation
6377,Disney
6377,Pixar
6378,remake
6979,Cold War
6979,computers
7090,amazing photography
7090,extremely interesting. Like an ancient tragedy.
7090,martial arts
7147,Fantasy
7147,surrealism
7361,memory
7361,surreal
7579,classic
8167,classic
8360,animation
8360,fable
8360,fairy tale
8376,teen
8464,documentary
8581,geeks
8636,comic book
8636,super-hero
8874,zombies
8958,great acting
8961,family
8961,Pixar
8961,super-hero
8983,Beautiful
8983,martial arts
8983,spectacular action scenes
26242,master piece
26242,thriller
26865,martial arts
27773,revenge
27905,japanese
30707,boxing
30707,drama
30707,Oscar (Best Picture)
30749,Genocide
30749,great cast excellent
30810,great
30810,ocean
31658,anime
32587,artistic
32587,comic book
33437,movie to see
33615,funny
33660,boxing
33660,true story
33794,action
33794,dark
33794,DC
33794,super-hero
33794,superheros
34405,action
34405,scifi
37857,Fantasy World
39446,gore
39446,needles
40629,Classic
40629,historic
40815,magic
40851,board game
40851,outer space
41285,interesting
41569,adventure
41569,monkey
41997,terrorism
42011,funny
44191,comic book
44191,revenge
1080,Monty Python
1219,Alfred Hitchcock
7360,mmm... brains...
8874,mmm... brains...
31424,Worst movie ever!
50601,bullying
1222,want to see again
508,tom hanks
56367,excellent script
56367,minnesotan
56367,notable soundtrack
2502,office
5829,canada
5829,curling
357,wedding
377,Action
500,Robin Williams
1220,feel good movie
1721,Kate Winslet
2959,Edward Norton
4306,fairy tale
5299,wedding
6888,stupid
231,So dumb it's funny
8529,Catherine Zeta Jones
8529,funny
8529,one of the best movies ever
8529,Steven Spielberg
8529,Tom Hanks
33836,Bewitched
33836,Cute
33836,Fiction
33836,Nicole Kidman
33836,Romantic Comedy
33836,Will Ferrell
45501,break-up
46578,quirky good
7293,Adam Sandler
16,Martin Scorsese
2571,360 degree panning
54780,nanny
4017,manchurian
7090,Jet Li
7293,Drew Barrymore
7346,Elisha Cuthbert
7346,Timothy Olyphant
1220,classic
4381,Veber
27706,narrated
32587,narrated
380,seen more than once
2762,ghosts
36517,moving inspiring spiritual
3174,Jim Carrey
62434,Kevin Smith
353,comic book
735,comic book
839,comic book
6373,A solid three-star film. Well done everyone!
6754,tripe
54272,crikey is that a penis?
58297,Schizophrenic
6711,bittersweet
6711,wistful
2054,for kids
2406,fun
33660,Rocky
34072,penguins
41997,Olympics
3949,drugs
4878,psychology
4878,time travel
778,United Kingdom
4440,very good
4896,Harry Potter
47,graphic violence
3038,WORK ETHICS
32598,Swing and a miss
515,wierd love
6839,Elijah Wood
8454,Chulpan Khamatova
8454,Moritz Bleibtreu
44665,Josh Hartnett
8970,very good
29,fanciful
466,watch again
1266,watch again
7256,watch again
44929,watch
54094,gingers are scary
54934,To See
57464,Recommend
57464,Underrated
57464,Watch Again
98,want to own
53207,Nudity (Rear)
1,computer animation
48,Cartoon
48,Disney
2353,exciting
2353,Will Smith
1,Cartoon
837,funny and interesting
919,Some where over the rainbow
1013,twins separated at birth
1064,Cartoon
2018,cartoon
2018,cute
2018,Disney animated feature
2080,Cartoon
2087,Cartoon
2096,Cartoon
2141,Cartoon
2572,Teen movie
3159,Boring
3159,Cartoon
4306,Cartoon
4306,Funny
4886,cartoon
4886,cute
5971,Cartoon
5971,Cute
5971,Totoro
6377,cartoon
6377,fish
6377,lost child
7064,Cartoon
7069,Shakespeare
8360,Cartoon
8360,Funny
8961,cartoon
8961,cute
8961,Disney animated feature
8961,funny
8961,supernatural
31193,Cartoon
40629,Romantic and sweet
45106,Hugh Grant
45106,Mandy Moore
45431,Cartoon
45431,Funny
50806,Very funny!
50872,a clever chef rat
50872,cute. cartoon
50872,funny
54272,Cartoon
56367,About a girl
30820,Disturbing and moving
8132,Not Rome or Crowe
5296,horrible
778,drugs
39183,stunning
3285,Danny Boyle
215,reminded me of thoughts I had when I was that age
1193,surprisingly good
1193,timeless themes
1207,meaning lost in adaptation
6024,tried to be funny and failed
7318,very well made
7328,did i miss something?
7449,incoherent
7449,pointless
7449,predictable
32582,i don't like documentaries
35836,smart humor
1,pixar
153,superhero
552,knights
1246,highschool
32587,cult
33660,boksdrama
34162,stiller
36529,wapendrama
37729,animation
38798,sisters
617,Bibliothek
58,poetry
215,conversation
246,high school
246,NBA
368,gambling
368,poker
735,adaptation
735,zombies
1234,confidence game
1234,gambling
1234,poker
1261,zombies
1262,WWII
1272,WWII
1942,Good Book Bad Movie
1942,Political
1942,Politics
2128,heist
2171,date movie
2171,great soundtrack
2176,Gay Lead Character
2176,long takes
2176,murder
2442,biopic
2442,classical music
2442,music
2935,farce
2935,screwball
2968,don't touch it it's evil
3093,H with an H of G
3360,basketball
3360,David and Goliath
3360,sports
3555,war
3555,WWII
4037,poker
4152,costume drama
4152,France
4152,Louis XIV
4873,dreams
4925,Spoof
4941,great soundtrack
4941,space opera
5299,RomCom
5380,adaptation
5380,Oscar Wilde
5380,play adaptation
5470,adaptation
5470,Oscar Wilde
5470,play adaptation
5602,caper movie
5602,Ealing
5937,France
5937,French Revolution
6618,soccer
6755,JFK
6863,rock and roll
7367,caper movie
7367,Remake
7579,adaptation
7579,Jane Austen
8633,Early CGI
8636,superhero
8638,Paris
8807,Buddy movie
8807,race issues
8807,road trip
8874,Zombies
8910,detective
8910,existentialism
8910,philosophy
8972,secret societies
8981,divorce
8981,play adaptation
26479,Gilbert & Sullivan
26479,operetta
32300,spies
32300,spying
35836,sex comedy
39869,Slavery
40629,adaptation
40629,Jane Austen
42718,dystopia
42718,setting
44195,politics
45635,BDSM
45635,Biopic
45635,Bondage
46974,9月11日
47610,stage magic
48394,great villain
48696,adultery
52722,sequel
52975,cameo
52975,civil rights
53972,hackers
54503,buddie movie
54503,high school
54503,HIGH SCHOOL LIFE
54503,highschool
54503,virginity
56171,adaptation
56171,witches
1199,dystopia
2117,dystopia
3379,post-apocalyptic
3703,dystopia
26554,post-apocalyptic
56174,post-apocalyptic
4027,great soundtrack
8783,twist ending
665,1990s
665,World War II
665,Yugoslavia
1212,1940s
4033,politics
38188,real life
555,tarantino is god
190,facebook rec
199,facebook rec
199,vday
215,facebook rec
296,facebook rec
920,vday
968,horror
1214,horror
1247,vday
1261,horror
1284,vday
1407,horror
1682,facebook rec
1923,To Watch Soon
1982,horror
1997,horror
2018,facebook rec
2124,horror
2160,horror
2174,horror
2181,facebook rec
2571,facebook rec
2648,horror
2750,facebook rec
2932,facebook rec
2940,vday
2959,messed up
3081,horror
3307,vday
3330,vday
3363,facebook rec
3499,horror
3910,facebook rec
4105,horror
4128,horror
4144,facebook rec
4144,vday
4437,horror
4873,facebook rec
4967,movielens top pick
5025,facebook rec
5451,vday
5673,vday
6245,vday
6502,facebook rec
6639,To Watch Soon
7068,facebook rec
7121,vday
7215,vday
7387,horror
7706,facebook rec
7748,facebook rec
8366,religion
8571,vday
8636,facebook rec
8638,facebook rec
8874,facebook rec
25763,facebook rec
25891,facebook rec
